"Ambit_InchiKey","Original_Entry_ID","Entrez_ID","Activity_Flag","DB","Original_Assay_ID","Tax_ID","Gene_Symbol","Ortholog_Group","SMILES"
"PIUGPTIKIKDWFL-VEORKLDJNA-N","CHEMBL3261691",25553,"A","chembl20",1350019,10116,"SLC6A4",4061,"C1=2C=CC(=CN1C=CN2)NC(NC=3C=CC(OC(C4=CC=CC=C4)CCN(C)C)=CC3)=O"
"YHCLEHAMAKETBI-WMZOPIPTNA-N","CHEMBL2337590",6532,"A","chembl20",943622,9606,"SLC6A4",4061,"C1=CC=CC(=C1C)O[C@@H](C2=CC=CC=C2)[C@H]3CCNC3"
"RXJIAQGHWRMBEZ-ZIAGYGMSNA-N","CHEMBL539470",6532,"A","chembl20",959040,9606,"SLC6A4",4061,"C=1(C=C2C(=CC1)NC=C2[C@H]3[C@H](CCC3)CN(C)C)C#N"
"RPIJVOAJPGCHHH-UHFFFAOYNA-N","52941423",6532,"A","pubchem",516814,9606,"SLC6A4",4061,"FC=1C=2C(N3CCN(CC3)CCCCOC4=C(C=5C(=CNC5O)C=C4)C)=CC=CC2C=CC1"
"OQMBCBJEQWFPSN-DZGCQCFKNA-N","CHEMBL1813480",6532,"A","chembl20",761202,9606,"SLC6A4",4061,"C1[C@@H]2[C@](C3=CC=C(C=C3)OC)(CC1)CN(C2)C"
"RRSSQIMFGRNMAA-UHFFFAOYNA-N","CHEMBL1276252",6532,"A","chembl20",685483,9606,"SLC6A4",4061,"N1C2=C(C(=C1)C3CC(CC3)N(C)C)C=CC=C2Br"
"SPDNEIRGFSAONU-UHFFFAOYNA-N","CHEMBL543980",6532,"A","chembl20",90012,9606,"SLC6A4",4061,"N1(C=C(C=2C1=CC=CC2)CCC3CCNCC3)C"
"DUKRHXPXPYNWKN-UHFFFAOYNA-N","24965237",6532,"A","pubchem",300626,9606,"SLC6A4",4061,"ClC1=C(OC2=C(CNC)C=C(C#CCCN3CCOCC3)C=C2)C=CC(F)=C1"
"KGTMXNSOIORYBQ-UHFFFAOYNA-N","CHEMBL362170",6532,"A","chembl20",312698,9606,"SLC6A4",4061,"N1C=C(CCCN(C)C)C=2C1=CC=C(Cl)C2"
"WHMNJJQFCNBWSW-UHFFFAOYNA-N","CHEMBL1085321",6532,"A","chembl20",634877,9606,"SLC6A4",4061,"C=1C=CC(C(N2CCNCC2)CC=3C=CC=CC3OC)=CC1F"
"JBFPRZFBWYBGPQ-DFLUKEIKNA-N","CHEMBL82523",25553,"A","chembl20",201998,10116,"SLC6A4",4061,"C=1(C2=C(C(F)=C(C=C2)F)NC1)C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4"
"LJNOQGHESDETDR-UHFFFAOYNA-N","CHEMBL497339",6532,"A","chembl20",556280,9606,"SLC6A4",4061,"C1=CC=C2C(=C1)COC2(C3=CC=C(C=C3)F)CCCNC"
"GGBVFZYNEIARBB-XIPNIRHDNA-N","25139064",25553,"A","pubchem",388702,10116,"SLC6A4",4061,"FC1=C2OCC(N(CC3CC3)CCCCN4C5=C(C=C4)C=C(F)C=C5)CC2=C(C=C1)C(=O)N"
"ZUTKKMGBEIGKKD-YRWFTTLQNA-N","CHEMBL3084697",25553,"A","chembl20",595537,10116,"SLC6A4",4061,"C=1(C=C(C(=CC1)Cl)Cl)[C@]2(OCC3=CC=C(C=C3)Cl)C[C@@H]4N[C@H](C2)CC4"
"LRSVJJWABVMKRA-ZYHUDNBSNA-N","49836497",6532,"A","pubchem",537602,9606,"SLC6A4",4061,"FC=1C=C2C([C@H]3C[C@H](N(C)C)CC3)=CNC2=CC1"
"ZJOZYSDUPAKSCW-AWNIVKPZNA-N","CHEMBL36918",25553,"A","chembl20",129898,10116,"SLC6A4",4061,"C(\C1=C(C=C(C=C1)Cl)Cl)(/C2=CN=CC=C2)=C/CNC"
"IZICDKSTJHYQIZ-UHFFFAOYNA-N","CHEMBL372709",25553,"A","chembl20",303735,10116,"SLC6A4",4061,"C1(C(CCN(C1)C)C=2C=CC(=CC2)Cl)CSCC(=O)OC"
"ZGUGWUXLJSTTMA-UHFFFAOYNA-N","CHEMBL564",6532,"A","chembl20",774720,9606,"SLC6A4",4061,"N1(C2=C(C=CC=C2)SC=3C1=CC=CC3)CCCN(C)C"
"QTJOQLPKDFJJFZ-OALUTQOANA-N","CHEMBL1743795",25553,"A","chembl20",193337,10116,"SLC6A4",4061,"N12C[C@@H](C3=CC=C(C=C3)OC)C=4C([C@@H]1CCC2)=CC=CC4"
"JJVUOKFSHYKOJS-LNNLXFCONA-N","44454660",6532,"A","pubchem",321309,9606,"SLC6A4",4061,"O=C(C1(C(C1)CNC(=O)CN)C2=CC=CC=C2)C3NCCC=4C3=CC=CC4"
"VXBBUYIZAQUAJB-HLIPFELVNA-N","CHEMBL309304",25553,"A","chembl20",201993,10116,"SLC6A4",4061,"C=1(SC=2C=CC(=CC2C1)F)[C@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O"
"LKRPIMOVLOWXBL-UHFFFAOYNA-N","CHEMBL257743",6532,"A","chembl20",463176,9606,"SLC6A4",4061,"C1=CC(OC2=CC=C(C=C2)Cl)=C(C=C1C(N3CCN(C4CCC4)CC3)=O)CNC"
"CWXSJSDJJDAMBU-UHFFFAOYNA-N","CHEMBL320535",25553,"A","chembl20",202151,10116,"SLC6A4",4061,"C(C=1C=C(F)C=C(C1)COCC(N2CCNCC2)C3=CC=CC=C3)(F)(F)F"
"ICUSSYNHQDIHBC-CCRGXQTGNA-N","CHEMBL579254",6532,"A","chembl20",587778,9606,"SLC6A4",4061,"C12N(C(CC1)C[C@@H]([C@@H]2C(OC)=O)C=3C=CC(=CC3)SC(C)C)C"
"OLAGLCHGSUYVBF-HXSUMWGRNA-N","CHEMBL425324",6532,"A","chembl20",302646,9606,"SLC6A4",4061,"C12=NO[C@H]([C@@H]1COC3=C2C=CC(OC(=O)C4=CC=NC=C4)=C3)CN5CCN(CC5)C/C(=C/C6=CC=CC=C6)/C"
"RBNULJLZOJPSPA-LBOYIXSDNA-N","CHEMBL3261702",25553,"A","chembl20",1350019,10116,"SLC6A4",4061,"C1=CC=C(C=C1)C(OC=2C=CC(=CC2)NC(=O)N(C)C3=CC(=C(C=C3)Cl)Cl)CCN(C)C"
"PPXOTGGYVKBLCQ-UHFFFAOYNA-N","CHEMBL490632",6532,"A","chembl20",563505,9606,"SLC6A4",4061,"C1(=C(OC)C(OCCF)=CC=C1)C(C2CCN(CC2)CCC3=CC=C(C=C3)C)=O"
"UXYPLFVCIANMBF-UEWDXFNNNA-N","44290811",25553,"A","pubchem",204857,10116,"SLC6A4",4061,"ClC1=CC=C([C@H]2C3CN(CC2)CC3=NOC)C=C1"
"YCYJELCQDPWXRJ-UHFFFAOYNA-N","CHEMBL135939",25553,"A","chembl20",201964,10116,"SLC6A4",4061,"C1(C(CCN2CCN(C3=CC=CC=C3OC)CC2)O)=CC=CS1"
"GTFWUPYRBYXCRC-BHXXFNOCNA-N","CHEMBL253318",25553,"A","chembl20",461141,10116,"SLC6A4",4061,"C=12C=3C4=C5C=CC3N=C(C1C=CC=C2C[C@H]4N(CC5)C)O"
"IATCLJLCYDIURR-UHFFFAOYNA-N","CHEMBL2333637",6532,"A","chembl20",948439,9606,"SLC6A4",4061,"C1CN(CCC1(C2=CC=C(C=C2)F)COCC=3N=C(C=C(C3)C(F)(F)F)C4CC4)C"
"ILRZXOSZGBRKKE-AXUOBQJMNA-N","CHEMBL455937",6532,"A","chembl20",560915,9606,"SLC6A4",4061,"[C@@H]12N([C@H](CC1)C[C@@H]([C@@H]2C(OC3CCC3)=O)C4=CC=C(C=C4)OC)C"
"ZRLNIPQICMTTPJ-RDJZCZTQNA-N","9994556",6532,"A","pubchem",746833,9606,"SLC6A4",4061,"N1(C[C@H]2[C@@H](CCC2)C=3C=C4C(NC=C4C#N)=CC3)CCCC1"
"CEHDRGBLVBQUPH-UHFFFAOYNA-N","CHEMBL411",6532,"A","chembl20",774720,9606,"SLC6A4",4061,"CCC(C1=CC=C(O)C=C1)C(C2=CC=C(O)C=C2)=CC"
"UAGADFQXODVTNQ-CXAGYDPINA-N","71562590",6532,"A","pubchem",731054,9606,"SLC6A4",4061,"FC1=CC(O[C@@H]([C@@H]2CCNC2)C3=CC=CC=C3)=CC(F)=C1"
"MEEJIZJKZLHYFR-OKPOJWAQNA-N","CHEMBL568103",6532,"A","chembl20",599587,9606,"SLC6A4",4061,"N1(CCN(CC1)C=2C3=C(C=CC2)N=C(O)O3)CCCC4CC=5NC6=C(C5CC4)C=C(C=C6)F"
"HHGRRWHYCCTJGT-QUHHQKPUNA-N","CHEMBL607056",25553,"A","chembl20",202130,10116,"SLC6A4",4061,"C12N([C@H](CC1)C[C@H](C2C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CCCCC5=CC=CC=C5"
"VXBRIAOTINONRK-FZMZJTMJNA-N","25150535",6532,"A","pubchem",345212,9606,"SLC6A4",4061,"S1C([C@]2([C@@H](C2)CN)C(=O)N(CC)CC=C)=CC=C1"
"GHCHMYSZZHTHJD-UHFFFAOYNA-N","CHEMBL341381",25553,"A","chembl20",201964,10116,"SLC6A4",4061,"C=1(C=C(SC1C)C)C(=O)CCN2CCN(CC2)C3=CC=C(C=C3OC)F"
"QIEUXXFCMLEYMI-SJCJKPOMNA-N","CHEMBL257808",6532,"A","chembl20",467791,9606,"SLC6A4",4061,"[C@]1(C(=O)N(CC)CC)([C@H](CN)C1)C=2C3=C(SC2)C=CC=C3"
"QVFRDTPGJWUAAE-UHFFFAOYNA-N","72793658",25553,"A","pubchem",1058866,10116,"SLC6A4",4061,"S1C=C(CN(CCCC2(OCC3=C2C=CC(=C3)C#N)C4=CC=C(F)C=C4)C)C=5C1=CC=CC5"
"JASFWVIOOFYYRD-FWZXWOTPNA-N","45269305",6532,"A","pubchem",429172,9606,"SLC6A4",4061,"O=C([C@H]1C(C[C@H](N[C@H](C)C2=CC=C(OC)C=C2)CC1)(C)C)C3CCC(N(C)C(=O)C)(CC3)C4=CC=CC=C4"
"DIIRBUSHKZQLRI-QGZVFWFLNA-N","CHEMBL461148",6532,"A","chembl20",558182,9606,"SLC6A4",4061,"C=1C=CC2=C(N(C(N2[C@H](CCNC)C=3C=CC=CC3)=O)C(C)C)C1"
"YMHAJNFBGPQDLD-GICMACPYNA-N","44273267",25553,"A","pubchem",204697,10116,"SLC6A4",4061,"O(C(=O)C1[C@H](CCN(C1)C)C2=CC=C(C=C2)C=C)C"
"NQHRYUNHBWFEMY-UHFFFAOYNA-N","CHEMBL245921",6532,"A","chembl20",455314,9606,"SLC6A4",4061,"C1(OCCCN2CCCCC2)=CC=C(C=C1)C(CCN(C)C)OC3=CC=CC(=C3)Br"
"AOYZUVNFURCEGH-PMOLBWCYNA-N","CHEMBL3084701",25553,"A","chembl20",595537,10116,"SLC6A4",4061,"C=1(C=CC(=CC1)Cl)[C@]2(C[C@H]3N[C@@H](C2)CC3)OCC4=CC=CC=C4"
"NXRPSLBPUSCIJD-UHFFFAOYNA-N","CHEMBL214056",6532,"A","chembl20",379062,9606,"SLC6A4",4061,"C1CN(C(C2=CC=CC=C2)CC3=C(C(=CC=C3)Cl)Cl)CCN1"
"HKWYFLNOIRZTIH-BWTSREIZNA-N","CHEMBL3085027",6532,"A","chembl20",326608,9606,"SLC6A4",4061,"C1C[C@H]2N[C@@H]1C[C@H](C2)NC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F"
"KTJHVHZJTXJNIH-QZTJIDSGNA-N","CHEMBL1172744",6532,"A","chembl20",642212,9606,"SLC6A4",4061,"C1CNC[C@@]2([C@]1(C2)C=3C=C4C(=CC3)C=CC=C4)COC"
"GYFPJRCBESWMKD-UHFFFAOYNA-N","CHEMBL176626",25553,"A","chembl20",201506,10116,"SLC6A4",4061,"N1(CC=2C=CC(=CC2)F)CCC(CC1)CCOC(C=3C=CC=CC3)C"
"DAXOQPOVHDBXOD-ZOIVMXBYNA-N","46233621",6532,"A","pubchem",459948,9606,"SLC6A4",4061,"FC=1C=C([C@H](N2CC(C=3C2=CC=CC3)C)[C@H](O)CNC)C=CC1"
"MJJDYOLPMGIWND-UHFFFAOYNA-N","CHEMBL471036",6532,"A","chembl20",596934,9606,"SLC6A4",4061,"C=1C=C2C=C(C=CC2=CC1)COC3CCNCC3"
"KHIYOMBSNYPTJL-UHFFFAOYNA-N","CHEMBL276667",25553,"A","chembl20",193661,10116,"SLC6A4",4061,"C1=2C(C(CN(CCC=3C=C4OCOC4=CC3)C)CCC1)=CC=C5C2OCO5"
"JJAUMTXFZLAGOI-UHFFFAOYNA-N","CHEMBL104673",6532,"A","chembl20",201480,9606,"SLC6A4",4061,"C(C1=CC(N)=C(SC=2C(CN(C)C)=CC=CC2)C=C1)(F)(F)F"
"YOYPNARDKFMVGY-UHFFFAOYNA-N","CHEMBL350372",25553,"A","chembl20",201512,10116,"SLC6A4",4061,"N1(CCC(CC1)CCOC(C2=CC=C(C=C2)Br)C=3C=CC(=CC3)Br)CCCC4=CC=CC=C4"
"DHXSMGUKIICGAC-TVQRCGJNNA-N","CHEMBL1173276",6532,"A","chembl20",741841,9606,"SLC6A4",4061,"C=1C=C(C=C(C1)Br)[C@@]2(OCC(N[C@H]2C)(C)C)O"
"YYTDBPXQJHNOKZ-UHFFFAOYNA-N","CHEMBL189553",25553,"A","chembl20",306182,10116,"SLC6A4",4061,"C=1(C(=CC(=CC1F)N2CCN(CC2)CCCCC=3C=4C(=CC=C(C#N)C4)NC3)F)C#N"
"YKJNEMITUKMLRM-OYHDVCPTNA-N","44291164",25553,"A","pubchem",204857,10116,"SLC6A4",4061,"ClC1=CC=C([C@H]2C\3CN(CC2)C/C3=N\OCCCC4=CC=CC=C4)C=C1"
"LYTNZCKQQIXEDP-LDADJPATNA-N","CHEMBL300155",25553,"A","chembl20",198048,10116,"SLC6A4",4061,"N12C3C(COC(=O)C4=CC=CC=C4)C(CC1CC3)/C(/C2)=C/C5=CC=C(C=C5)Br"
"WIRIBEHWECMIRC-UHFFFAOYNA-N","CHEMBL43526",25553,"A","chembl20",202000,10116,"SLC6A4",4061,"N(C1=CC2=CC=C(N=C2C=C1)N3CC(C)NCC3)(=O)=O"
"FNHDODLEOOYUHU-ZFJUVRDGNA-N","11846005",6532,"A","pubchem",268271,9606,"SLC6A4",4061,"FC1=C2OCC(N(CCC=3C=4C(NC3)=CC=C(F)C4)CC)CC2=C(C=C1)C(=O)N"
"QZYPZMPVLWCVLI-UHFFFAOYNA-N","CHEMBL159128",25553,"A","chembl20",201506,10116,"SLC6A4",4061,"N1(CC2=CC=CC=C2)CCC(CC1)CCNC(C3=CC=CC=C3)C4=CC=CC=C4"
"QRBKUYBUQLQJEH-DZGCQCFKNA-N","CHEMBL257390",6532,"A","chembl20",467791,9606,"SLC6A4",4061,"[C@]1(C(=O)N(CC#C)CCOC)([C@H](CN)C1)C=2C=CSC2"
"CLBIXESACWOVRD-SXLOBPIMNA-N","CHEMBL78405",25553,"A","chembl20",201993,10116,"SLC6A4",4061,"C=1(SC=2C=C(OC)C=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O"
"GCPODIFNAITRSC-UHFFFAOYNA-N","44561134",25553,"A","pubchem",343840,10116,"SLC6A4",4061,"N1CC2(C(C2C1)(C)C)C3=CC=CC=C3"
"OQJPSRDMUHEIGX-UHFFFAOYNA-N","CHEMBL357890",25553,"A","chembl20",201991,10116,"SLC6A4",4061,"C1(C2N(C)C(CC1C=3C=C4C=CN(C4=CC3)C)CC2)C(=O)OCC"
"UASJKQINROBGIC-DHZHZOJONA-N","CHEMBL130531",25553,"A","chembl20",201510,10116,"SLC6A4",4061,"C12C(C(OC(=O)C3=CC=CC=C3)CC(N1C)CC2)C(=O)OC/C=C/C4=CC=CC=C4"
"OZUHPVAODZNQKI-XGAFWQRZNA-N","CHEMBL293583",25553,"A","chembl20",201982,10116,"SLC6A4",4061,"C=1(C=CC=2NC=C(C2C1)[C@H]3CC[C@@H](CC3)N4CC5=C(CC4)C=C(C=C5)OC)C#N"
"YVOIIEQOIZEGMN-IBGZPJMENA-N","CHEMBL300115",25553,"A","chembl20",201966,10116,"SLC6A4",4061,"C=1(SC=2C=CC=CC2C1)C3CCN(CC3)C[C@@H](COC=4C5=C(NC=C5)C=CC4)O"
"FCQURNVPSIDFJC-RIYZIHGNNA-N","CHEMBL291321",25553,"A","chembl20",198048,10116,"SLC6A4",4061,"N12C3C(COC(=O)C)C(CC1CC3)/C(/C2)=C/C=4C=CC(=CC4)I"
"LUOOAAZGJZAWFG-WMLDXEAANA-N","CHEMBL1743849",25553,"A","chembl20",177196,10116,"SLC6A4",4061,"C(C=1C=CC([C@H]2C=3C(=CC=CC3)[C@@H](CC2)NC)=CC1)(F)(F)F"
"ODOIRHLDBIOQED-PBHICJAKNA-N","CHEMBL1743853",25553,"A","chembl20",177196,10116,"SLC6A4",4061,"[C@@H]1(C=2C(=CC=CC2)[C@H](CC1)NC)C=3C(OC)=CC=CC3"
"VNLOMGRFINWFNU-LNNLXFCONA-N","CHEMBL484205",25553,"A","chembl20",537449,10116,"SLC6A4",4061,"C1=C(C=2C=CC(=NC2C=C1)C)N3CCN(CC3)CC=4C=CC5=C(C4)NC(CO5)=O"
"RGKBLDWBOBJRMY-SREBMQDQNA-N","45279214",6532,"A","pubchem",466219,9606,"SLC6A4",4061,"ClC1=C(N2CCN(CC2)CCCCNC(=O)C3=C(N(C(=C3)C4=CC=CC=C4)C)C)C=CC=C1Cl"
"COWKMDDTQXILJL-UHFFFAOYNA-N","CHEMBL455675",6532,"A","chembl20",558173,9606,"SLC6A4",4061,"C=1(C=C(CNC)C(OC=2C=C(C(=CC2)Cl)Cl)=CC1Cl)F"
"KDPLWJOCZRJRHL-UHFFFAOYNA-N","CHEMBL51993",25553,"A","chembl20",201990,10116,"SLC6A4",4061,"N1(C(SC=C1C2=CC=C(C=C2)C)=N)C3=CC=C(C=C3)Cl"
"RHVNIKMJBSVJBT-UHFFFAOYNA-N","72734840",25553,"A","pubchem",1059389,10116,"SLC6A4",4061,"BrC1=CC=2C(CCCN3CCN(CC3)CCCC=4C=5C(NC4)=CC=C(Br)C5)=CNC2C=C1"
"GZXNMNCAWGIAAW-UHFFFAOYNA-N","CHEMBL324270",25553,"A","chembl20",198046,10116,"SLC6A4",4061,"N12C(C3=C(C=CC=C3)CC4=C1C(OC)=CC=C4)CN(CC2)C"
"IJIMJDVPTINCOD-IBGZPJMENA-N","CHEMBL9755",25553,"A","chembl20",193661,10116,"SLC6A4",4061,"S(N1C=2C(=CC(=CC2)CCN(C[C@H]3C=4C(=C(OC)C=CC4)CCC3)C)CC1)(C(F)(F)F)(=O)=O"
"NBVANEHIKFOMLI-CABCVRRENA-N","CHEMBL554074",6532,"A","chembl20",578027,9606,"SLC6A4",4061,"C=1(C#N)C=CC2=C(C(=CN2)[C@@H]3[C@H](CCC3)CN(C)CC)C1"
"XCEOQSGAJFHDBK-QPJJXVBHNA-N","CHEMBL137718",6532,"A","chembl20",202159,9606,"SLC6A4",4061,"N1(CCC(CC1)CCOC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)C/C=C/C4=CC=CC=C4"
"ZBOZPXXCXYETEE-YJBOKZPZNA-N","CHEMBL2338039",6532,"A","chembl20",943622,9606,"SLC6A4",4061,"C1=C(C=CC(=C1C)O[C@@H](C2=CC=CC=C2)[C@H]3CCNC3)Cl"
"BKDQVRCFIJMWOR-LJQANCHMNA-N","CHEMBL320597",6532,"A","chembl20",202299,9606,"SLC6A4",4061,"N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)C)=O)[C@@H](CC4=C1C=CC=C4)C"
"GWGUPRNQVJIAAS-UHFFFAOYNA-N","CHEMBL313664",6532,"A","chembl20",201226,9606,"SLC6A4",4061,"C1(C(C2=CC=C(C=C2)I)CC3OC1CC3)C(=O)OC"
"SZQOJBUUZPJIPU-FPOVZHCZNA-N","CHEMBL565234",25553,"A","chembl20",574190,10116,"SLC6A4",4061,"C1=CC=2N=C(C=CC2C=3O[C@H](COC13)CN4CCN(C[C@@H]4C)C5=NC=6C(C=C5)=CC=CC6)C"
"WXOWLLOGJHAWBT-UHFFFAOYNA-N","44408883",25553,"A","pubchem",261613,10116,"SLC6A4",4061,"O1C(CN(C=2C1=CC=CC2)C)CNCCC=3C=4C(NC3)=CC=CC4"
"HKMJCOCCPVLYPB-UHFFFAOYNA-N","CHEMBL57567",25553,"A","chembl20",201982,10116,"SLC6A4",4061,"N1C=C(CCCN2CC=3C=CC=C(C3CC2)OC)C=4C1=CC=C(F)C4"
"OJLXPNXGJXIUAY-UHFFFAOYNA-N","CHEMBL507075",6532,"A","chembl20",558173,9606,"SLC6A4",4061,"C=1C=C(CNC)C(OC=2C=CC(=CC2)Cl)=CC1C(F)(F)F"
"SOYBGJFHGGERLE-UHFFFAOYNA-N","CHEMBL422203",25553,"A","chembl20",201975,10116,"SLC6A4",4061,"N(C1=CC2=C(C=C(N=C2C=C1)N3CCNCC3)CC4=CC=CC=C4)(=O)=O"
"IXKQQWWJUVKHPB-UHFFFAOYNA-N","23378746",6532,"A","pubchem",387616,9606,"SLC6A4",4061,"S(C1=CC=C(OC2=C(CN(C)C)C=C(C=C2)C)C=C1)C"
"LUJLISGGFLGFKZ-UHFFFAOYNA-N","CHEMBL257909",6532,"A","chembl20",463176,9606,"SLC6A4",4061,"C1=CC(=C(C=C1C(N2CCCN(CC2)C3CC3)=O)CNC)OC=4C=CC(=CC4)Cl"
"BSMJJWYXCCOYNP-ZDUSSCGKNA-N","11558708",6532,"A","pubchem",365502,9606,"SLC6A4",4061,"ClC1=C(CN([C@H]2CCNC2)C(=O)CCC)C=CC(Cl)=C1"
"QHPRLDAGUGKEPY-UHFFFAOYNA-N","11647974",6532,"A","pubchem",1075867,9606,"SLC6A4",4061,"FC(F)(F)C1=CC(COCC2(CC(N(C)C)CC2)C3=CC=CC=C3)=CC(=C1)C(F)(F)F"
"MVPPCIDUAFXDAL-UHFFFAOYNA-N","CHEMBL126261",25553,"A","chembl20",201510,10116,"SLC6A4",4061,"C1(C2N(C)C(CC1C3=CC(I)=C(C=C3)N)CC2)C(=O)OC"
"ZJDCGVDEEHWEIG-UHFFFAOYNA-N","CHEMBL287257",25553,"A","chembl20",193337,10116,"SLC6A4",4061,"C1=2C(C3=CC(Cl)=C(C=C3)Cl)CN(CC1=CC(=CC2)OC)C"
"FZSPJBYOKQPKCD-UHFFFAOYNA-N","CHEMBL36591",25553,"A","chembl20",129898,10116,"SLC6A4",4061,"C(OC(CC=1C=CC(=CC1)Cl)(C)C)(=O)C(N)C"
"TYJYIHODVVLAMM-FZMZJTMJNA-N","CHEMBL401976",6532,"A","chembl20",467791,9606,"SLC6A4",4061,"[C@]1(C(N(CC)CC)=O)([C@H](CN)C1)C=2C=CC=CN2"
"AQHHHDLHHXJYJD-CQSZACIVNA-N","CHEMBL275742",6532,"A","chembl20",774720,9606,"SLC6A4",4061,"C12=C(OC[C@@H](CNC(C)C)O)C=CC=C1C=CC=C2"
"NLIMEOCXLLFNED-USZFVNFHNA-N","CHEMBL603692",25553,"A","chembl20",610803,10116,"SLC6A4",4061,"CCCCS(=O)(=O)O[C@@H](C[C@@H]1CCC[C@H](CC(=O)C=2C=CC=CC2)N1C)C3=CC=CC=C3"
"BCGWQEUPMDMJNV-UHFFFAOYNA-N","CHEMBL11",6532,"A","chembl20",966021,9606,"SLC6A4",4061,"N1(C2=C(CCC=3C1=CC=CC3)C=CC=C2)CCCN(C)C"
"IVJVVSGUEHDXJN-XRJCTRHONA-N","CHEMBL2112307",25553,"A","chembl20",201998,10116,"SLC6A4",4061,"C=12C(C3=CCN(CC3)CCC4C5=C(C=C(C(=O)N)C=C5)CCO4)=CC=C(C1C=CO2)F"
"DEMWBYUAYXJYOC-RYUDHWBXNA-N","CHEMBL194910",6532,"A","chembl20",320797,9606,"SLC6A4",4061,"[C@@H]1(C=2C=3C(=CC=C(C#N)C3)NC2)[C@H](CN(C)C)C1"
"CBQGYUDMJHNJBX-UHFFFAOYNA-N","CHEMBL14370",25553,"A","chembl20",746274,10116,"SLC6A4",4061,"C=1C=CC(=C(OCC)C1)OC(C2OCCNC2)C3=CC=CC=C3"
"JOPUXNGFWPEVOR-VJSLDGLSNA-N","45279754",6532,"A","pubchem",497188,9606,"SLC6A4",4061,"ClC1=C(N2CCN(CC2)CCCNC(=O)C3=C(N(C(=C3)C4=CC=C(Cl)C=C4)CC)C)C=CC=C1Cl"
"YKXMGNSTADTLNN-MLHJIOFPNA-N","CHEMBL1812739",6532,"A","chembl20",760470,9606,"SLC6A4",4061,"C1C[C@H]2C[C@@H]([C@H](C(OC(C)C)=O)[C@@H]1N2C)C3=CC=C(C=C3)C"
"WZTGKIRRMQSWDD-JCCCHCCONA-N","CHEMBL2310868",25553,"A","chembl20",202136,10116,"SLC6A4",4061,"C1([C@@H]2N(C)C(C[C@@H]1C=3C=CC(=CC3)C=C)CC2)C(=O)OC"
"BGGBDKDNDXWHQP-UHFFFAOYNA-N","CHEMBL194372",6532,"A","chembl20",462122,9606,"SLC6A4",4061,"N(C1=CC=C(C=C1)OCCC(C2=CC=C(OC(N(C)C)=O)C=C2)NC)(=O)=O"
"ILQSYUPQZVZUKN-PKNBQFBNNA-N","CHEMBL278242",25553,"A","chembl20",201812,10116,"SLC6A4",4061,"N1(CCN(CC1)CCOC(C2=CC=CC=C2)C3=CC=CC=C3)C/C=C/C=4C=C(OC)C=CC4"
"RMYDTRNCYJXIEA-UHFFFAOYNA-N","44613454",25553,"A","pubchem",471630,10116,"SLC6A4",4061,"S(C1=CC=C(CC(N(O)C)C)C=C1)CC"
"RTHCYVBBDHJXIQ-UHFFFAOYNA-N","CHEMBL41",6532,"A","chembl20",774720,9606,"SLC6A4",4061,"C(C1=CC=C(OC(C2=CC=CC=C2)CCNC)C=C1)(F)(F)F"
"VXIRNZHRQNADGN-UHFFFAOYNA-N","CHEMBL424005",25553,"A","chembl20",201506,10116,"SLC6A4",4061,"N1(CC2=CC=C(C=C2)F)CCC(CC1)CNOC(C3=CC=CC=C3)C4=CC=CC=C4"
"HLQQIEZMTRFYMO-KRWDZBQONA-N","CHEMBL513367",6532,"A","chembl20",564827,9606,"SLC6A4",4061,"C1=CC=C2C(=C1)C=C(S(N([C@H]3CCNC3)CCCC)(=O)=O)C=C2"
"GSUYNCSYMOXEEO-UHFFFAOYNA-N","CHEMBL337659",25553,"A","chembl20",201963,10116,"SLC6A4",4061,"C1(=CSC2=C1C=CC=C2)C(O)CCN3CCN(CC3)C4=C5OCCCOC5=CC=C4"
"ABAOWFCFAADMKA-UHFFFAOYNA-N","CHEMBL456654",6532,"A","chembl20",493415,9606,"SLC6A4",4061,"C=1(C=CC2=C(C1)C=CN2)C3(CCNC3)CC=4N=CC=CC4"
"ATQOTXBBRYXYCL-MRXNPFEDNA-N","CHEMBL461153",6532,"A","chembl20",558180,9606,"SLC6A4",4061,"C=1C=CC2=C(N(C(N2[C@H](CCNC)C=3C=CC=CC3)=O)CC)C1"
"NTPICZBSXFOFGN-CABCVRRENA-N","CHEMBL1743767",25553,"A","chembl20",193337,10116,"SLC6A4",4061,"C12=C([C@@H](C3=CC=CC=C3)CN4[C@H]1CCC4)SC=C2"
"OCFADYHICWCDMN-ZBEGNZNMNA-N","CHEMBL403370",6532,"A","chembl20",467791,9606,"SLC6A4",4061,"[C@]1(C(=O)N(CC)CC)([C@H](CN)C1)C2=NC3=C(S2)C=CC=C3"
